1,,,
eyebrow_left_right,-0.1084983,0.09602895,0.5823815
eyebrow_left_left,-0.1474026,0.1003187,0.5912226
nose_tip,-0.0893201,0.04291595,0.5654647
nose_top,-0.09219395,0.0741932,0.5782608
nose_bottom,-0.09062462,0.03029673,0.5724744
nose_right,-0.07294204,0.03408922,0.5845633
nose_left,-0.1119746,0.03374157,0.5731955
lip_right,-0.06917204,0.006325641,0.5922483
lip_left,-0.1160429,0.005702124,0.5766196
upper_lip_center,-0.09047743,0.01344495,0.5750674
upper_lip_right,-0.08170342,0.01563857,0.5787469
upper_lip_left,-0.09891309,0.01622201,0.5735946
lower_lip_center,-0.09244382,-0.004773962,0.5786743
lower_lip_right,-0.08138663,-0.004349105,0.5702836
lower_lip_left,-0.1010698,-0.00373158,0.5764131
face_border_top_right,-0.02843623,0.08216563,0.6189895
face_border_top_left,-0.1658454,0.08585948,0.6014726
chin,-0.1025555,-0.04730483,0.6132039
1,,,
eye_right_center,0.06875006,0.06781172,0.521954
eye_left_center,0.008537529,0.07066672,0.5163534
eyelid_right_top,0.06949572,0.06963839,0.5219532
eyelid_right_bottom,0.06886274,0.06578058,0.5229264
eyelid_right_right,0.07913195,0.06848505,0.527715
eyelid_right_left,0.0599389,0.06900299,0.5224397
eyelid_left_top,0.007051633,0.07343148,0.5170852
eyelid_left_bottom,0.007045608,0.06893059,0.5183328
eyelid_left_right,0.01614867,0.071252,0.5172167
eyelid_left_left,-0.002767514,0.07240263,0.5243452
eyebrow_right_center,0.07534373,0.09575555,0.5259172
eyebrow_right_right,0.09260934,0.08914702,0.5375726
eyebrow_right_left,0.05930883,0.09028615,0.5218577
eyebrow_left_center,0.008122009,0.09865857,0.52219
eyebrow_left_right,0.02423505,0.09074844,0.5207422
eyebrow_left_left,-0.01020519,0.09613024,0.5307341
nose_tip,0.03680273,0.0369756,0.502187
nose_top,0.03841564,0.06910385,0.5181139
nose_bottom,0.03603433,0.0257725,0.5131153
nose_right,0.0567226,0.02987184,0.5231612
nose_left,0.01696593,0.03077317,0.5161203
lip_right,0.0613406,0.002274525,0.5303512
lip_left,0.01004514,0.004473134,0.5249668
upper_lip_center,0.0357404,0.009068063,0.5165113
upper_lip_right,0.04550084,0.009912611,0.5192355
upper_lip_left,0.02727447,0.01143244,0.5170166
lower_lip_center,0.03409169,-0.009238776,0.520019
lower_lip_right,0.04461261,-0.00860443,0.5229743
lower_lip_left,0.02451129,-0.007027622,0.5204247
face_border_top_right,0.1038183,0.07184473,0.5320514
face_border_top_left,-0.02567552,0.08132064,0.5415569
chin,0.02891931,-0.04719039,0.5531383
1,,,
eye_right_center,0.07040119,0.02585325,0.5783044
eye_left_center,0.00699353,0.02742059,0.5714999
eyelid_right_top,0.07044955,0.02751898,0.577805
eyelid_right_bottom,0.07017656,0.02378495,0.5784721
eyelid_right_right,0.08096334,0.02609207,0.5834334
eyelid_right_left,0.06035697,0.02496179,0.5765438
eyelid_left_top,0.005789238,0.02944166,0.5713904
eyelid_left_bottom,0.004950067,0.02527353,0.5718164
eyelid_left_right,0.01492167,0.02658472,0.5716112
eyelid_left_left,-0.005328466,0.0282806,0.5761351
eyebrow_right_center,0.07552242,0.05189389,0.5804448
eyebrow_right_right,0.09216499,0.04454928,0.5921375
eyebrow_right_left,0.0575044,0.04653601,0.5744339
eyebrow_left_center,0.006232201,0.05378446,0.5765467
eyebrow_left_right,0.02500027,0.04593632,0.5729471
eyebrow_left_left,-0.01482029,0.04931917,0.5889159
nose_tip,0.03938647,-0.005094161,0.5518848
nose_top,0.03834115,0.02701051,0.5694559
nose_bottom,0.0390504,-0.01718151,0.5590044
nose_right,0.05832488,-0.01321211,0.5693948
nose_left,0.01760553,-0.01276289,0.5635832
lip_right,0.06228531,-0.04068521,0.5767219
lip_left,0.01151853,-0.04015156,0.5682855
upper_lip_center,0.03826793,-0.03430101,0.5617722
upper_lip_right,0.04696989,-0.0334229,0.5652561
upper_lip_left,0.02925156,-0.03236153,0.5619168
lower_lip_center,0.03688939,-0.05225978,0.5633032
lower_lip_right,0.0466872,-0.05126395,0.5666464
lower_lip_left,0.02746824,-0.05005751,0.5630959
face_border_top_right,0.1054744,0.02201805,0.59216
face_border_top_left,-0.03363328,0.02778055,0.6015309
chin,0.03332786,-0.09196862,0.5910109
1,,,
eye_right_center,-0.01435545,0.03988539,0.5804259
eye_left_center,-0.07389318,0.02243483,0.5716922
eyelid_right_top,-0.01400605,0.04251797,0.5848097
eyelid_right_bottom,-0.01329036,0.03893961,0.5855318
eyelid_right_right,-0.004394626,0.04397567,0.5933273
eyelid_right_left,-0.02202657,0.03760352,0.5780894
eyelid_left_top,-0.07436421,0.02375239,0.5715947
eyelid_left_bottom,-0.07383443,0.02043528,0.5719408
eyelid_left_right,-0.06494465,0.02490351,0.5731356
eyelid_left_left,-0.0841302,0.0197794,0.5752207
eyebrow_right_center,-0.0166951,0.06759258,0.5902855
eyebrow_right_right,-1.816708e-005,0.06544749,0.6040373
eyebrow_right_left,-0.03063121,0.05687425,0.5821887
eyebrow_left_center,-0.0834424,0.04702511,0.5771708
eyebrow_left_right,-0.06250169,0.04592691,0.5775869
eyebrow_left_left,-0.1028142,0.03366963,0.5859569
nose_tip,-0.0286072,0.003723375,0.5603369
nose_top,-0.04158745,0.03273579,0.5716007
nose_bottom,-0.02541663,-0.009203953,0.567338
nose_right,-0.01048914,-4.388978e-006,0.5816589
nose_left,-0.04876135,-0.01255513,0.5699194
lip_right,0.002973315,-0.02554532,0.5880404
lip_left,-0.0469879,-0.04116362,0.5737019
upper_lip_center,-0.02089694,-0.02642937,0.5698077
upper_lip_right,-0.01296106,-0.02233271,0.5739608
upper_lip_left,-0.03120705,-0.02754892,0.5692406
lower_lip_center,-0.01677293,-0.04258651,0.5721158
lower_lip_right,-0.008820825,-0.03906384,0.5762694
lower_lip_left,-0.02684967,-0.04412649,0.5699703
face_border_top_right,0.01639019,0.05315447,0.5937545
face_border_top_left,-0.1200377,0.01054479,0.6048747
chin,-0.01418241,-0.08258353,0.5975836
1,,,
eye_right_center,0.07906522,0.01467418,0.5708403
eye_left_center,0.01747576,0.01946321,0.5593041
eyelid_right_top,0.08004362,0.01698065,0.5711774
eyelid_right_bottom,0.07940073,0.01184982,0.5713126
eyelid_right_right,0.08993784,0.01454127,0.5771646
eyelid_right_left,0.07003893,0.01495691,0.5689898
eyelid_left_top,0.01721815,0.02176536,0.5590807
eyelid_left_bottom,0.0159592,0.01686144,0.5604697
eyelid_left_right,0.02656153,0.01910556,0.5595602
eyelid_left_left,0.006588122,0.0214007,0.5651717
eyebrow_right_center,0.08662027,0.04255366,0.5742506
eyebrow_right_right,0.1017001,0.03291358,0.5849695
eyebrow_right_left,0.06907348,0.03576261,0.5667057
eyebrow_left_center,0.02185159,0.04589347,0.5632933
eyebrow_left_right,0.04040021,0.03624013,0.5648039
eyebrow_left_left,-0.0007543867,0.04137482,0.5719796
nose_tip,0.04945406,-0.01726515,0.5477567
nose_top,0.0505427,0.01672208,0.5651536
nose_bottom,0.04708944,-0.02777702,0.5554895
nose_right,0.06616376,-0.02469914,0.5645829
nose_left,0.02615858,-0.02212806,0.5577261
lip_right,0.0693328,-0.05142012,0.5753633
lip_left,0.01741411,-0.04808963,0.5637671
upper_lip_center,0.04660306,-0.04433277,0.5596196
upper_lip_right,0.05459064,-0.04398233,0.5625264
upper_lip_left,0.0370979,-0.04169716,0.5590553
lower_lip_center,0.04393359,-0.06224892,0.5616118
lower_lip_right,0.05381159,-0.06194111,0.5657011
lower_lip_left,0.03395506,-0.06037199,0.5604511
face_border_top_right,0.1112,0.01609542,0.5775536
face_border_top_left,-0.03296336,0.02280607,0.6097258
chin,0.03683116,-0.1011649,0.5920144
1,,,
eye_right_center,0.1600828,0.05481209,0.5904713
eye_left_center,0.09865315,0.05528879,0.605972
eyelid_right_top,0.158917,0.05602893,0.5904949
eyelid_right_bottom,0.160076,0.05233449,0.5914592
eyelid_right_right,0.1694969,0.05450514,0.5885808
eyelid_right_left,0.1511643,0.05448331,0.5971253
eyelid_left_top,0.09805275,0.05709596,0.6088405
eyelid_left_bottom,0.09815071,0.05224794,0.6063859
eyelid_left_right,0.1068276,0.05438297,0.6001852
eyelid_left_left,0.08970217,0.0558423,0.6179777
eyebrow_right_center,0.164121,0.08095352,0.5915622
eyebrow_right_right,0.1843911,0.07392302,0.5978339
eyebrow_right_left,0.144336,0.07451617,0.592022
eyebrow_left_center,0.09745955,0.08055742,0.6110042
eyebrow_left_right,0.1152967,0.07350786,0.6019934
eyebrow_left_left,0.0823651,0.07550655,0.6261817
nose_tip,0.1221802,0.02000418,0.5861377
nose_top,0.1258548,0.05491587,0.5969018
nose_bottom,0.1245634,0.01036247,0.5920077
nose_right,0.1469806,0.01518774,0.5959068
nose_left,0.1066079,0.0134097,0.6034473
lip_right,0.1591478,-0.009234214,0.6052856
lip_left,0.1033339,-0.01028698,0.614853
upper_lip_center,0.1275404,-0.005058646,0.5984844
upper_lip_right,0.1383022,-0.003041018,0.597713
upper_lip_left,0.11868,-0.003557137,0.6013176
lower_lip_center,0.1266547,-0.02959916,0.6043338
lower_lip_right,0.1391628,-0.02794026,0.6038973
lower_lip_left,0.1169013,-0.02657922,0.6076799
face_border_top_right,0.2191441,0.0567019,0.635732
face_border_top_left,0.07265607,0.05958693,0.6378818
chin,0.1279755,-0.06155025,0.6212
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.004164565,0.01089318,0.71532
LANDMARK_EYE_LEFT_CENTER,0.06558861,0.006813824,0.71476
LANDMARK_EYELID_RIGHT_TOP,-0.003814276,0.01421613,0.7144
LANDMARK_EYELID_RIGHT_BOTTOM,-0.00483965,0.0077103,0.71756
LANDMARK_EYELID_RIGHT_RIGHT,-0.01633269,0.0121683,0.72308
LANDMARK_EYELID_RIGHT_LEFT,0.00777001,0.008812446,0.71356
LANDMARK_EYELID_LEFT_TOP,0.06669923,0.00992266,0.71432
LANDMARK_EYELID_LEFT_BOTTOM,0.06691698,0.003466456,0.71496
LANDMARK_EYELID_LEFT_RIGHT,0.05444486,0.006223871,0.71324
LANDMARK_EYELID_LEFT_LEFT,0.07942886,0.00586745,0.71884
LANDMARK_EYEBROW_RIGHT_CENTER,-0.007954184,0.04389448,0.72684
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.02915964,0.03863894,0.74676
LANDMARK_EYEBROW_RIGHT_LEFT,0.01093654,0.03627654,0.71332
LANDMARK_EYEBROW_LEFT_CENTER,0.07611942,0.03753944,0.71832
LANDMARK_EYEBROW_LEFT_RIGHT,0.05543284,0.03391924,0.71232
LANDMARK_EYEBROW_LEFT_LEFT,0.09590922,0.02897539,0.73656
LANDMARK_NOSE_TIP,0.02931877,-0.02269481,0.69648
LANDMARK_NOSE_TOP,0.03278906,0.01158197,0.71012
LANDMARK_NOSE_BOTTOM,0.02826505,-0.03721901,0.69836
LANDMARK_NOSE_RIGHT,0.008903748,-0.03104121,0.70424
LANDMARK_NOSE_LEFT,0.0487261,-0.03394577,0.70068
LANDMARK_LIP_RIGHT,0.0008748577,-0.05945625,0.71256
LANDMARK_LIP_LEFT,0.05392132,-0.06284299,0.7092
LANDMARK_UPPER_LIP_CENTER,0.02801799,-0.05506916,0.70068
LANDMARK_UPPER_LIP_RIGHT,0.01865684,-0.05237189,0.70072
LANDMARK_UPPER_LIP_LEFT,0.0376655,-0.05434985,0.70224
LANDMARK_LOWER_LIP_CENTER,0.02772409,-0.07072164,0.7056
LANDMARK_LOWER_LIP_RIGHT,0.0181028,-0.06908868,0.70608
LANDMARK_LOWER_LIP_LEFT,0.03712875,-0.07004485,0.707
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.05635745,0.01944732,0.7732
LANDMARK_FACE_BORDER_TOP_LEFT,-0.02463196,0.001153842,0
LANDMARK_CHIN,0.02610767,-0.1169203,0.74076
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.02745302,0.01039839,0.67884
LANDMARK_EYE_LEFT_CENTER,0.04031977,0.009328141,0.67692
LANDMARK_EYELID_RIGHT_TOP,-0.02850264,0.01312148,0.6782
LANDMARK_EYELID_RIGHT_BOTTOM,-0.02862946,0.008050155,0.67884
LANDMARK_EYELID_RIGHT_RIGHT,-0.04029585,0.01208129,0.68516
LANDMARK_EYELID_RIGHT_LEFT,-0.01639589,0.009989864,0.67476
LANDMARK_EYELID_LEFT_TOP,0.04189273,0.01169862,0.67708
LANDMARK_EYELID_LEFT_BOTTOM,0.04247666,0.006998107,0.6784
LANDMARK_EYELID_LEFT_RIGHT,0.02992477,0.009397388,0.67444
LANDMARK_EYELID_LEFT_LEFT,0.05460059,0.01016115,0.68392
LANDMARK_EYEBROW_RIGHT_CENTER,-0.03487808,0.04499139,0.68108
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.05595876,0.03956885,0.69916
LANDMARK_EYEBROW_RIGHT_LEFT,-0.01570254,0.03844868,0.67128
LANDMARK_EYEBROW_LEFT_CENTER,0.05018788,0.04154325,0.67956
LANDMARK_EYEBROW_LEFT_RIGHT,0.02946806,0.03689816,0.67536
LANDMARK_EYEBROW_LEFT_LEFT,0.06988791,0.03455205,0.6924
LANDMARK_NOSE_TIP,0.00640709,-0.01994728,0.65596
LANDMARK_NOSE_TOP,0.007794148,0.01406316,0.6708
LANDMARK_NOSE_BOTTOM,0.005926225,-0.03482364,0.65872
LANDMARK_NOSE_RIGHT,-0.01383057,-0.0291815,0.66732
LANDMARK_NOSE_LEFT,0.02791602,-0.03009128,0.66728
LANDMARK_LIP_RIGHT,-0.0203978,-0.05812851,0.6762
LANDMARK_LIP_LEFT,0.03233337,-0.0588304,0.6728
LANDMARK_UPPER_LIP_CENTER,0.006467703,-0.05232351,0.66136
LANDMARK_UPPER_LIP_RIGHT,-0.002672184,-0.0505646,0.6626
LANDMARK_UPPER_LIP_LEFT,0.01580618,-0.0512112,0.66304
LANDMARK_LOWER_LIP_CENTER,0.005697366,-0.07005975,0.66616
LANDMARK_LOWER_LIP_RIGHT,-0.003813111,-0.06838769,0.66884
LANDMARK_LOWER_LIP_LEFT,0.01559341,-0.06840698,0.66756
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.07988023,0.01696105,0.7142143
LANDMARK_FACE_BORDER_TOP_LEFT,-0.02470733,0.001177812,0
LANDMARK_CHIN,0.006092489,-0.1145273,0.70488
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.022208,0.01692577,0.65648
LANDMARK_EYE_LEFT_CENTER,0.04600448,0.01561694,0.65324
LANDMARK_EYELID_RIGHT_TOP,-0.02346255,0.01927375,0.65648
LANDMARK_EYELID_RIGHT_BOTTOM,-0.02410133,0.0133234,0.6596802
LANDMARK_EYELID_RIGHT_RIGHT,-0.03700159,0.01702633,0.668162
LANDMARK_EYELID_RIGHT_LEFT,-0.01151537,0.01574768,0.65228
LANDMARK_EYELID_LEFT_TOP,0.0464502,0.01751989,0.65252
LANDMARK_EYELID_LEFT_BOTTOM,0.04743851,0.01233805,0.65388
LANDMARK_EYELID_LEFT_RIGHT,0.03525986,0.01520891,0.65172
LANDMARK_EYELID_LEFT_LEFT,0.05868926,0.01578719,0.65704
LANDMARK_EYEBROW_RIGHT_CENTER,-0.02728009,0.05309144,0.6625204
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.04828131,0.04869136,0.6806004
LANDMARK_EYEBROW_RIGHT_LEFT,-0.008383224,0.04645085,0.6516001
LANDMARK_EYEBROW_LEFT_CENTER,0.05690918,0.04941088,0.65872
LANDMARK_EYEBROW_LEFT_RIGHT,0.03730988,0.04539958,0.65332
LANDMARK_EYEBROW_LEFT_LEFT,0.07557709,0.04412926,0.6733602
LANDMARK_NOSE_TIP,0.01557387,-0.01196838,0.6368002
LANDMARK_NOSE_TOP,0.01545509,0.02359296,0.64856
LANDMARK_NOSE_BOTTOM,0.01426714,-0.02812481,0.6406006
LANDMARK_NOSE_RIGHT,-0.006216539,-0.0219369,0.6470001
LANDMARK_NOSE_LEFT,0.03478702,-0.02319496,0.6471601
LANDMARK_LIP_RIGHT,-0.01351999,-0.0502824,0.6556
LANDMARK_LIP_LEFT,0.03933685,-0.05274518,0.6535602
LANDMARK_UPPER_LIP_CENTER,0.01468376,-0.04484295,0.6416801
LANDMARK_UPPER_LIP_RIGHT,0.005289305,-0.04272152,0.64188
LANDMARK_UPPER_LIP_LEFT,0.02360922,-0.04402334,0.6449206
LANDMARK_LOWER_LIP_CENTER,0.01451506,-0.06148835,0.6476004
LANDMARK_LOWER_LIP_RIGHT,0.004194928,-0.06032715,0.6491601
LANDMARK_LOWER_LIP_LEFT,0.02357452,-0.0604795,0.6505219
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.07454108,0.02599411,0.7006028
LANDMARK_FACE_BORDER_TOP_LEFT,-0.02466534,0.001209799,0
LANDMARK_CHIN,0.0142108,-0.1071589,0.6845601
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.01777513,0.03369141,0.6423878
LANDMARK_EYE_LEFT_CENTER,0.05365143,0.0310357,0.6400137
LANDMARK_EYELID_RIGHT_TOP,-0.01821267,0.03802317,0.6415742
LANDMARK_EYELID_RIGHT_BOTTOM,-0.01889105,0.02975146,0.6464537
LANDMARK_EYELID_RIGHT_RIGHT,-0.03274855,0.03659249,0.6586976
LANDMARK_EYELID_RIGHT_LEFT,-0.004748384,0.03239982,0.6429673
LANDMARK_EYELID_LEFT_TOP,0.0556957,0.0354484,0.6400508
LANDMARK_EYELID_LEFT_BOTTOM,0.05691948,0.02730392,0.6428116
LANDMARK_EYELID_LEFT_RIGHT,0.04350184,0.03117562,0.6424073
LANDMARK_EYELID_LEFT_LEFT,0.07148235,0.0330595,0.655131
LANDMARK_EYEBROW_RIGHT_CENTER,-0.02162825,0.06787974,0.6488795
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.04311549,0.06451111,0.6685597
LANDMARK_EYEBROW_RIGHT_LEFT,-0.0004070853,0.05986648,0.6394303
LANDMARK_EYEBROW_LEFT_CENTER,0.06130758,0.06295703,0.645369
LANDMARK_EYEBROW_LEFT_RIGHT,0.040784,0.05832734,0.640177
LANDMARK_EYEBROW_LEFT_LEFT,0.0824964,0.06053974,0.6598433
LANDMARK_NOSE_TIP,0.02068397,0.003029061,0.6244587
LANDMARK_NOSE_TOP,0.02137517,0.04158722,0.6444516
LANDMARK_NOSE_BOTTOM,0.01904835,-0.01381234,0.6295767
LANDMARK_NOSE_RIGHT,-0.001121888,-0.006968574,0.6347016
LANDMARK_NOSE_LEFT,0.04074777,-0.008479395,0.635163
LANDMARK_LIP_RIGHT,-0.008686754,-0.03608867,0.6445315
LANDMARK_LIP_LEFT,0.04532409,-0.03932803,0.6446516
LANDMARK_UPPER_LIP_CENTER,0.01923912,-0.029386,0.6327716
LANDMARK_UPPER_LIP_RIGHT,0.009239462,-0.02749962,0.6302321
LANDMARK_UPPER_LIP_LEFT,0.02893413,-0.02893326,0.6347311
LANDMARK_LOWER_LIP_CENTER,0.01974663,-0.0474836,0.6407388
LANDMARK_LOWER_LIP_RIGHT,0.009404621,-0.04574774,0.6423553
LANDMARK_LOWER_LIP_LEFT,0.02879766,-0.04661221,0.6403308
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.07130513,0.04079794,0.6917341
LANDMARK_FACE_BORDER_TOP_LEFT,-0.024639,0.001284925,0
LANDMARK_CHIN,0.02136265,-0.09137498,0.6786695
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.02779503,0.06097542,0.65044
LANDMARK_EYE_LEFT_CENTER,0.0651544,0.06254457,0.645
LANDMARK_EYELID_RIGHT_TOP,-0.0313576,0.06424307,0.6534
LANDMARK_EYELID_RIGHT_BOTTOM,-0.03131486,0.05784174,0.65384
LANDMARK_EYELID_RIGHT_RIGHT,-0.05200798,0.06515983,0.67948
LANDMARK_EYELID_RIGHT_LEFT,-0.01241481,0.06050259,0.63972
LANDMARK_EYELID_LEFT_TOP,0.06861506,0.06604836,0.64672
LANDMARK_EYELID_LEFT_BOTTOM,0.06979521,0.06013237,0.6492
LANDMARK_EYELID_LEFT_RIGHT,0.0496094,0.06175414,0.63852
LANDMARK_EYELID_LEFT_LEFT,0.09258297,0.06793112,0.67596
LANDMARK_EYEBROW_RIGHT_CENTER,-0.03773816,0.1039909,0.66108
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.0708741,0.1003538,0.70524
LANDMARK_EYEBROW_RIGHT_LEFT,-0.006788212,0.08981378,0.63772
LANDMARK_EYEBROW_LEFT_CENTER,0.07230812,0.106523,0.65568
LANDMARK_EYEBROW_LEFT_RIGHT,0.04188942,0.09197477,0.63716
LANDMARK_EYEBROW_LEFT_LEFT,0.1122511,0.1069845,0.7054118
LANDMARK_NOSE_TIP,0.0182669,0.010573,0.62908
LANDMARK_NOSE_TOP,0.01790752,0.06370974,0.6388
LANDMARK_NOSE_BOTTOM,0.01884122,-0.009077427,0.63492
LANDMARK_NOSE_RIGHT,-0.01101088,0.0003572516,0.64064
LANDMARK_NOSE_LEFT,0.05012449,0.0020533,0.64068
LANDMARK_LIP_RIGHT,-0.01941365,-0.04204211,0.66776
LANDMARK_LIP_LEFT,0.07423526,-0.04404097,0.68568
LANDMARK_UPPER_LIP_CENTER,0.02164045,-0.03416323,0.64128
LANDMARK_UPPER_LIP_RIGHT,0.006482102,-0.03192176,0.641
LANDMARK_UPPER_LIP_LEFT,0.03837994,-0.03218479,0.6476
LANDMARK_LOWER_LIP_CENTER,0.03091864,-0.08471993,0.70908
LANDMARK_LOWER_LIP_RIGHT,0.009336009,-0.0788146,0.702
LANDMARK_LOWER_LIP_LEFT,0.05089433,-0.07928949,0.704
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.02551342,0.001413103,0
LANDMARK_FACE_BORDER_TOP_LEFT,-0.02451175,0.001467136,0
LANDMARK_CHIN,0.02957713,-0.1199893,0.69196
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.02412822,0.0634179,0.6380134
LANDMARK_EYE_LEFT_CENTER,0.04550571,0.06448749,0.6475614
LANDMARK_EYELID_RIGHT_TOP,-0.02525241,0.06574465,0.637969
LANDMARK_EYELID_RIGHT_BOTTOM,-0.02553649,0.06046373,0.6390152
LANDMARK_EYELID_RIGHT_RIGHT,-0.03798939,0.06449176,0.64724
LANDMARK_EYELID_RIGHT_LEFT,-0.01311792,0.06255564,0.6417173
LANDMARK_EYELID_LEFT_TOP,0.04637044,0.0667392,0.6472815
LANDMARK_EYELID_LEFT_BOTTOM,0.04715548,0.06206401,0.6492097
LANDMARK_EYELID_LEFT_RIGHT,0.03492484,0.06349176,0.6479819
LANDMARK_EYELID_LEFT_LEFT,0.06013406,0.06643016,0.6612163
LANDMARK_EYEBROW_RIGHT_CENTER,-0.03116837,0.09733251,0.6483988
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.05210178,0.09325054,0.66544
LANDMARK_EYEBROW_RIGHT_LEFT,-0.01137593,0.09095991,0.6421118
LANDMARK_EYEBROW_LEFT_CENTER,0.05341688,0.09817981,0.6564155
LANDMARK_EYEBROW_LEFT_RIGHT,0.03431057,0.09229601,0.6485425
LANDMARK_EYEBROW_LEFT_LEFT,0.07514481,0.09703168,0.68228
LANDMARK_NOSE_TIP,0.01220965,0.03221754,0.6290843
LANDMARK_NOSE_TOP,0.01212055,0.07091074,0.643997
LANDMARK_NOSE_BOTTOM,0.01126043,0.01641891,0.633011
LANDMARK_NOSE_RIGHT,-0.009529688,0.02288986,0.6315283
LANDMARK_NOSE_LEFT,0.03268267,0.02367839,0.6409431
LANDMARK_LIP_RIGHT,-0.01526226,-0.006203954,0.64396
LANDMARK_LIP_LEFT,0.03706708,-0.006847308,0.65236
LANDMARK_UPPER_LIP_CENTER,0.01157106,-0.000357739,0.6364871
LANDMARK_UPPER_LIP_RIGHT,0.003190848,0.001250607,0.6357452
LANDMARK_UPPER_LIP_LEFT,0.02078804,0.0006251138,0.6401261
LANDMARK_LOWER_LIP_CENTER,0.01199234,-0.01602361,0.64092
LANDMARK_LOWER_LIP_RIGHT,0.002783403,-0.01521761,0.6402
LANDMARK_LOWER_LIP_LEFT,0.02096897,-0.01452632,0.6456
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.08017318,0.07291176,0.6804
LANDMARK_FACE_BORDER_TOP_LEFT,-0.02465442,0.00144166,0
LANDMARK_CHIN,0.01198054,-0.06315286,0.66756
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.0458936,0.04553989,0.64612
LANDMARK_EYE_LEFT_CENTER,0.03141794,0.04939535,0.6535075
LANDMARK_EYELID_RIGHT_TOP,-0.04738146,0.04859353,0.6478599
LANDMARK_EYELID_RIGHT_BOTTOM,-0.04802566,0.04169022,0.6482588
LANDMARK_EYELID_RIGHT_RIGHT,-0.06147131,0.04768429,0.6647588
LANDMARK_EYELID_RIGHT_LEFT,-0.03488206,0.04494367,0.6441358
LANDMARK_EYELID_LEFT_TOP,0.03334539,0.05297634,0.6535721
LANDMARK_EYELID_LEFT_BOTTOM,0.03433256,0.04566623,0.6571065
LANDMARK_EYELID_LEFT_RIGHT,0.01925598,0.04742439,0.6479671
LANDMARK_EYELID_LEFT_LEFT,0.05132914,0.05360104,0.6803598
LANDMARK_EYEBROW_RIGHT_CENTER,-0.05584768,0.07802211,0.6566314
LANDMARK_EYEBROW_RIGHT_RIGHT,-0.08148836,0.07589104,0.6827585
LANDMARK_EYEBROW_RIGHT_LEFT,-0.03315103,0.07144046,0.6468015
LANDMARK_EYEBROW_LEFT_CENTER,0.04043577,0.08394632,0.6648897
LANDMARK_EYEBROW_LEFT_RIGHT,0.0149551,0.07497681,0.6485334
LANDMARK_EYEBROW_LEFT_LEFT,0.07176409,0.08561739,0.71016
LANDMARK_NOSE_TIP,-0.00832158,0.01196549,0.6336986
LANDMARK_NOSE_TOP,-0.008145384,0.05260307,0.6446072
LANDMARK_NOSE_BOTTOM,-0.008952064,-0.003990685,0.6376731
LANDMARK_NOSE_RIGHT,-0.03035598,0.0002405583,0.6470719
LANDMARK_NOSE_LEFT,0.01290822,0.001714426,0.6455879
LANDMARK_LIP_RIGHT,-0.0351486,-0.02678585,0.6504812
LANDMARK_LIP_LEFT,0.01749398,-0.02774993,0.6523072
LANDMARK_UPPER_LIP_CENTER,-0.008788505,-0.02010061,0.6380941
LANDMARK_UPPER_LIP_RIGHT,-0.01810357,-0.01865233,0.6397619
LANDMARK_UPPER_LIP_LEFT,0.000824542,-0.01886583,0.6402977
LANDMARK_LOWER_LIP_CENTER,-0.008620064,-0.03643178,0.6423378
LANDMARK_LOWER_LIP_RIGHT,-0.01811672,-0.03564367,0.6455705
LANDMARK_LOWER_LIP_LEFT,0.0004501219,-0.03583812,0.6456004
LANDMARK_FACE_BORDER_TOP_RIGHT,-0.02554415,0.001361763,0
LANDMARK_FACE_BORDER_TOP_LEFT,-0.02471556,0.001398499,0
LANDMARK_CHIN,-0.006440426,-0.07700187,0.6675655
2,,,
LANDMARK_EYE_RIGHT_CENTER,-0.0633908,0.03518085,0.6505689
LANDMARK_EYE_LEFT_CENTER,0.01399019,0.03703557,0.6535134
LANDMARK_EYELID_RIGHT_TOP,-0.06425773,0.04020854,0.6502033
LANDMARK_EYELID_RIGHT_BOTTOM,-0.06590272,0.03057374,0.6530823
LANDMARK_EYELID_RIGHT_RIGHT,-0.08041059,0.0365393,0.6666256
LANDMARK_EYELID_RIGHT_LEFT,-0.05096671,0.03289881,0.6508049
LANDMARK_EYELID_LEFT_TOP,0.01663987,0.04165756,0.6539619
LANDMARK_EYELID_LEFT_BOTTOM,0.01733995,0.0332935,0.6571137
LANDMARK_EYELID_LEFT_RIGHT,0.00310647,0.03534712,0.6490577
